GVKEY,IBES Ticker,Duplicates
165740,PXPL,0
154414,PXR1,0
26434,PXS,0
259073,PXSL,0
29883,PXXI,0
8261,PXXP,0
103159,PY,0
8396,PYF,0
145471,PYPL,0
24616,PYPLV,0
29559,PYR,0
65827,PYR2,0
12120,PYRD,0
63398,PYTV,0
14470,PYX,0
25598,PYXS,0
8622,PZA,0
28590,PZB,0
8468,PZL,0
114777,PZL1,0
28591,PZM,0
65084,PZN,0
178703,PZNM,0
27198,PZRX,0
15782,PZYL,0
28397,PZZA,0
3369,PZZI,0
62055,PZZM,0
65226,QADA,1
65226,QADI,1
133949,QBAK,0
183602,QBYT,0
29515,QCBC,0
115090,QCCM,0
160417,QCCO,0
28967,QCHI,0
8850,QCHM,0
24800,QCOM,0
29282,QCSB,0
32453,QD,0
24167,QDEK,0
7526,QDEL,0
29818,QDIN,0
28666,QDRM,0
129083,QEDI,0
11935,QEKG,0
178835,QELP,0
154357,QEP,0
63593,QEPC,0
17941,QEPM,0
32303,QES,0
11147,QFAB,0
13594,QFCI,0
34525,QFIN,0
63186,QGEN,0
31418,QGLY,0
26157,QHC,0
29496,QHGI,0
23969,QHRI,0
175322,QI,0
186717,QIHU,0
17897,QIWI,0
122361,QKKA,0
29411,QKTN,0
65036,QL,0
29791,QLGC,0
184603,QLIK,0
64373,QLIX,0
15803,QLT1,0
148313,QLTY,0
11745,QLYS,0
163923,QMAR,0
63758,QMDC,0
8872,QMED,0
62612,QMRK,0
8846,QMSI,0
184263,QNST,0
155701,QNTA,0
8867,QNTM,0
126459,QNTS,0
9622,QPON,0
17928,QQUN,0
185654,QRE,0
16015,QRHC,0
20704,QRL1,0
179246,QRM1,0
20217,QRPC,0
176657,QRR,0
28700,QRSI,0
25334,QRST,0
64853,QRVO,0
134267,QSCG,0
122921,QSFT,0
8858,QSII,0
15467,QSND,0
164471,QSR,0
12507,QSR1,0
29352,QSTK,0
28258,QSYS,0
107965,QTA1,0
8874,QTEC,0
28424,QTNA,0
20135,QTNT,0
30095,QTRN,0
18573,QTSN,0
34074,QTT,0
19877,QTWO,0
149477,QTWW,0
8849,QUAD,0
31011,QUAL,0
8862,QUAN,0
184748,QUAX,0
8854,QUCA,0
12868,QUIK,0
147451,QUIN,0
8881,QUIX,0
18871,QUNR,0
122520,QUOS,0
8883,QUOT,0
285085,QURE,0
13506,QVCN,0
124637,QXLC,0
177341,QXM,0
22567,QYPI,0
60960,QZR1,0
10873,R,0
12223,R2,0
9089,RA,0
61192,RABI,0
25786,RACE,0
61986,RACF,0
162907,RACK,0
64896,RACN,0
29374,RACO,0
9155,RAD,0
64383,RAD1,0
30199,RADA,0
12522,RADI,0
8925,RADN,0
8917,RADS,0
8923,RADX,0
8967,RAE,0
24101,RAG1,0
8927,RAGN,0
3133,RAGS,0
9183,RAH,0
29942,RAH1,0
9055,RAI,0
19599,RAIL,0
31700,RAIN,0
64891,RAL1,0
162742,RALI,0
17505,RALY,0
8937,RAM,0
174169,RAME,0
166582,RAMH,0
121561,RAMP,0
163947,RAMS,0
8942,RAN,0
19613,RAN1,0
221777,RANG,0
19613,RANK,0
111169,RAO,0
62035,RAPT,0
17139,RARB,0
30001,RARE,0
28470,RARX,0
66281,RAS,0
15520,RATN,0
9056,RAUT,0
8958,RAV,0
182452,RAWC,0
30420,RAWL,0
179925,RAX,0
8887,RAXR,0
8964,RAY,0
8965,RAYM,0
28398,RAYS,0
120063,RAZF,0
28389,RAZR,0
8974,RB,0
65605,RBA,0
120595,RBAK,0
8932,RBAN,0
9016,RBC,0
112721,RBCA,0
66543,RBCF,0
12177,RBCN,0
15405,RBCO,0
178865,RBCT,0
9280,RBD,0
29216,RBDS,0
8949,RBG,0
9222,RBHC,0
8888,RBI,0
23753,RBIN,0
30342,RBKV,0
9188,RBL,0
17142,RBNC,0
63058,RBNF,0
110773,RBO,0
9004,RBOK,0
10852,RBOT,0
8931,RBOW,0
17168,RBPA,0
15634,RBS,0
23573,RBSI,0
9181,RBSN,0
65264,RBT1,0
111287,RBW1,0
9069,RC,0
28541,RC1,0
8889,RCA,0
17419,RCAP,0
2432,RCBI,0
66476,RCBK,0
12880,RCCA,0
62064,RCCC,0
109849,RCCK,0
9245,RCDC,0
9005,RCE,0
6428,RCG2,0
62036,RCGI,0
178443,RCH,0
14405,RCHF,0
8957,RCHI,0
2356,RCHY,0
9027,RCI,0
9215,RCI1,0
25344,RCII,0
162557,RCKB,0
27776,RCKY,0
28191,RCL,0
61476,RCLC,0
14124,RCM,0
24390,RCM1,0
8892,RCMT,0
65448,RCNC,0
221631,RCO,0
180690,RCON,0
24331,RCOR,0
8990,RCOT,0
13126,RCP,0
17688,RCPT,0
25826,RCRE,0
9124,RCS,0
140621,RCS1,0
16238,RCSB,0
264398,RCTX,0
33133,RCUS,0
162957,RCW,0
12384,RD/1,0
20783,RDA,0
185784,RDAM,0
9258,RDC,0
65460,RDCM,0
112112,RDDB,0
8954,RDE,0
32102,RDFN,0
8975,RDGC,0
296885,RDHL,0
61064,RDHS,0
28633,RDIO,0
12763,RDIS,0
9284,RDK,0
8998,RDKN,0
14364,RDM,0
64292,RDO,0
9299,RDR,0
24608,RDRT,0
13961,RDS,0
23076,RDUS,0
138621,RDVW,0
125074,RDWR,0
223098,RDY,0
9002,RE,0
143526,RE23,0
29121,REA,0
12931,READ,0
9048,REAL,0
8986,REAT,0
24500,REB,0
8989,REC,0
31460,RECH,0
31858,RECK,0
132524,RECM,0
141359,RECN,0
186061,RECV,0
61320,RECY,0
8893,RED,0
13626,RED1,0
24741,RED2,0
61862,REDB,0
176378,REDD,0
154756,REDE,0
30018,REDF,0
8973,REDI,0
136828,REDL,0
32545,REDU,0
9036,REE,0
14472,REE1,0
12904,REED,0
186996,REEN,0
9013,REFC,0
12377,REFR,0
29099,REG,0
62982,REG2,0
28392,REGA,0
11799,REGI,0
28539,REGL,0
23812,REGN,0
187692,REGZ,0
9074,REIC,0
9031,REID,0
8979,REIT,0
12604,REL,0
29982,RELB,0
61515,RELE,0
24324,RELF,0
9039,RELI,0
9125,RELL,0
27906,RELV,0
14404,RELY,0
9043,REM,0
61988,REMC,0
28314,REMI,0
63252,REMX,0
9224,REN,0
17763,REN1,0
12815,REN2,0
65564,RENC,0
63384,RENG,0
9051,RENL,0
25568,RENO,0
31677,RENS,0
11731,RENT,0
13726,RENX,0
13465,REO1,0
9057,REP,0
15319,REP1,0
14104,REP2,0
29507,REPB,0
9059,REPH,0
33719,REPL,0
13239,REPR,0
31755,REPS,0
29953,REPT,0
8901,RES,0
31887,RES2,0
9170,RESC,0
9091,RESM,0
19719,RESN,0
14385,RESP,0
9071,RESR,0
24395,REST,0
26892,RETA,0
13222,RETI,0
126599,RETK,0
24767,RETX,0
9097,REUT,0
185952,REVG,0
144010,REVU,0
9111,REX,0
25493,REX1,0
9083,REXI,0
15854,REXL,0
9116,REXN,0
18071,REXR,0
13263,REXW,0
177896,REXX,0
9112,REYN,0
34053,REZIW,0
17160,RFBC,0
18040,RFBI,0
17033,RFBK,0
23464,RFDL,0
17167,RFED,0
2829,RFIL,0
17165,RFIN,0
64853,RFMD,0
30540,RFMI,0
30122,RFP,0
9129,RFPC,0
182729,RFS,0
28706,RFSI,0
9015,RFTN,0
163770,RFX,0
28216,RGA,0
9209,RGAS,0
2061,RGB,0
9058,RGC,0
147638,RGCE,0
111974,RGCI,0
9171,RGCO,0
9019,RGCY,0
176963,RGDX,0
12181,RGEN,0
63518,RGFC,0
63449,RGFX,0
9149,RGI,0
9023,RGIS,0
13835,RGLS,0
165699,RGNC,0
61765,RGNT,0
26146,RGNX,0
8948,RGO,0
12942,RGRX,0
9194,RGS,0
112040,RHA,0
9026,RHAB,0
122841,RHAT,0
24219,RHBC,0
9118,RHDS,0
25605,RHE,0
11804,RHEM,0
161071,RHEO,0
61514,RHG,0
9180,RHH,0
111873,RHHI,0
5445,RHI,0
179783,RHIE,0
20055,RHMO,0
19564,RHNB,0
25900,RHOM,0
61372,RHPS,0
9218,RHR,0
25435,RHS,0
8919,RI,0
61418,RI0O,0
9121,RIB,0
9120,RIBI,0
28768,RIC,0
20721,RIC1,0
14617,RICE,0
19377,RICN,0
30168,RID2,0
63925,RIDG,0
24222,RIDL,0
65355,RIFL,0
28338,RIG,0
133468,RIGL,0
21010,RIGP,0
9142,RIGS,0
112111,RIGX,0
9132,RIHL,0
8897,RIHT,0
14973,RII,0
8968,RII9,0
9143,RIL,0
65986,RIM,0
25915,RIMG,0
143997,RIMI,0
64993,RIMS,0
255798,RIN,0
23135,RIN2,0
100338,RINN,0
110679,RINO,0
62626,RINT,0
9270,RIO,0
107898,RIO1,0
62289,RISC,0
61302,RISK,0
8985,RIT,0
30561,RIT1,0
138129,RITA,0
13268,RITE,0
65130,RITT,0
9156,RITZ,0
13136,RIV,0
31634,RIVH,0
64199,RIVR,0
171187,RIXI,0
147639,RJET,0
8898,RJFN,0
9113,RJR,0
120877,RJRW,0
23098,RKDA,0
147599,RKE,0
16416,RKUS,0
9196,RKY,0
61078,RL,0
12369,RLAB,0
8912,RLC,0
184673,RLD,0
162914,RLGT,0
174022,RLGY,0
13342,RLIC,0
19463,RLIF,0
24825,RLIN,0
186675,RLJE,0
186363,RLJZ,0
164557,RLLO,0
17137,RLLY,0
9114,RLM,0
184068,RLOC,0
176873,RLOG,0
66662,RLT,0
30822,RLTY,0
18976,RLYP,0
9226,RM,0
14794,RM1,0
60913,RMA,0
111005,RMAG,0
18578,RMAX,0
21035,RMBL,0
64766,RMBS,0
11976,RMCF,0
12816,RMCI,0
31622,RMDY,0
33824,RMED,0
111973,RMG,0
179258,RMGK,0
187375,RMGN,0
143461,RMGP,0
23114,RMHI,0
63602,RMHT,0
13563,RMI,0
63556,RMII,0
120824,RMIX,0
12910,RMK,0
144519,RMKC,0
126434,RMKR,0
9293,RML,0
63110,RMOC,0
8367,RMP,0
17138,RMPO,0
14403,RMR,0
187253,RMRM,0
66366,RMTI,0
8940,RMTK,0
28206,RMTR,0
9206,RMUC,0
163022,RMX,0
65808,RMX1,0
65697,RMY,1
65697,RMYI,1
9113,RN,0
141390,RNA,0
9060,RNAT,0
9061,RNB,0
13976,RNBO,0
9205,RNC,0
61854,RNCO,0
27645,RNDB,0
199456,RNDY,0
185921,RNET,0
187774,RNF,0
31247,RNG1,1
31247,RNG2,1
18630,RNGN,0
31845,RNGR,0
8943,RNI,0
9186,RNIC,0
174312,RNOK,0
160415,RNOW,0
61406,RNRE,0
23898,RNTK,0
156860,RNVS,0
65899,RNWK,0
9105,RNX,0
65655,ROAC,0
9168,ROAD,0
9187,ROB,0
19477,ROBC,0
9173,ROBN,0
9191,ROBV,0
9223,ROC,0
61042,ROCF,0
9197,ROCK,0
66407,ROCL,0
24304,ROCM,0
9213,RODM,0
14887,RODS,0
166061,ROES,0
9178,ROF,0
122678,ROFO,0
9216,ROG,0
9217,ROH,0
149578,ROHI,0
120301,ROIA,0
9078,ROIL,0
9203,ROK,0
29131,ROK1,0
20675,ROKA,0
32382,ROKU,0
9225,ROL,0
9147,ROM1,0
175127,ROMA,0
61179,ROMC,0
124615,ROME,0
63680,ROMN,0
9230,RON,0
29632,ROOM,0
19483,ROOS,0
9234,ROP,0
9233,ROPK,0
24925,ROPR,0
21684,ROPS,0
9236,ROR,0
9237,ROS,0
206468,ROS1,0
28519,ROSE,0
175518,ROSG,0
65593,ROSI,0
23955,ROSS,0
9248,ROST,0
9246,ROSX,0
11754,ROTC,0
9253,ROTO,0
29954,ROU,0
9256,ROUS,0
65459,ROV,0
118875,ROW3,0
9259,ROWE,0
165691,ROX,0
143527,ROXI,0
28791,ROYL,0
9278,ROYS,0
171212,ROYT,0
13467,RP1,0
164132,RPAI,0
165651,RPB,0
151708,RPB1,0
8938,RPC,0
9102,RPC1,0
9243,RPCH,0
9050,RPCO,0
20192,RPCX,0
154759,RPFG,0
12145,RPIC,0
124681,RPNX,0
8902,RPOW,0
184797,RPP,0
14076,RPP1,0
9236,RPR,0
15111,RPS,0
175686,RPSD,0
5724,RPSI,0
9067,RPT,0
138663,RPTR,0
186308,RPXC,0
12213,RR,0
9273,RRCO,0
8987,RRF,0
148470,RRGB,0
60840,RRI,0
17034,RRMN,0
187814,RRMS,0
177224,RRR,0
140761,RRRH,0
29683,RRRR,0
175948,RRST,0
6114,RRT,0
13213,RRTS,0
180562,RRTT,0
9064,RS,0
30671,RS1,0
15664,RSA,0
26004,RSCR,0
13654,RSE,0
17144,RSFC,0
112168,RSG,0
9161,RSGI,0
63666,RSHX,0
13168,RSI,0
110772,RSII,0
61065,RSIS,0
176443,RSLA,0
65512,RSLC,0
64262,RSLN,0
27895,RSND,0
138469,RSNT,0
162925,RSO,0
179417,RSOL,0
23199,RSP,0
9256,RSPE,0
25136,RSPN,0
19171,RSPP,0
14792,RSR,0
2362,RST,0
111873,RST1,0
138470,RSTA,0
174050,RSTE,0
63651,RSTI,0
142390,RSTN,0
9240,RSTO,0
180905,RSTS,0
9296,RSTY,0
63603,RSVC,0
61439,RSY1,0
9092,RSYS,0
63111,RT,0
9082,RTA,0
9195,RTC,0
8918,RTCH,0
64455,RTCO,0
8909,RTE,0
61502,RTE1,0
9093,RTEC,0
61644,RTEL,0
29262,RTEX,0
14894,RTG,0
5747,RTH,0
119477,RTHM,0
16650,RTI,0
138707,RTIX,0
9130,RTM,0
8972,RTN,0
63328,RTRK,0
9098,RTRS,0
9290,RTS,0
265008,RTSX,0
60946,RTTL,0
23422,RTTR,0
163936,RTUX,0
31737,RTWI,0
9140,RTX,0
19565,RTZN,0
19753,RUBI,0
120557,RUBO,0
33720,RUBY,0
126423,RUDO,0
183570,RUE,0
9285,RULE,0
24905,RUN,0
28616,RURL,0
9289,RUS,0
9295,RUS0,0
63000,RUSH,0
9294,RUSS,0
163891,RUTH,0
24382,RVAC,0
9103,RVB,0
174317,RVBD,0
9010,RVCC,0
132643,RVDP,0
31590,RVFD,0
9126,RVI,0
24284,RVL,0
157080,RVM1,1
157080,RVMF,1
19471,RVNC,0
9077,RVO,0
9009,RVS,0
29061,RVSB,0
132758,RVSN,0
122101,RVST,0
25389,RVW,0
119595,RVWD,0
64029,RWAV,0
28737,RWAY,0
64939,RWDT,0
9063,RWIN,0
112778,RWKS,0
21103,RWLK,0
61129,RWTI,0
111970,RX,0
19116,RXDX,0
9110,RXH,0
163931,RXHN,0
14628,RXN,0
180474,RXNN,0
13961,RXR,0
28469,RXSD,0
28635,RXTC,0
15633,RY1,0
64835,RYAA,0
9275,RYAL,0
20502,RYAMW,0
9298,RYAN,0
32371,RYB,0
8960,RYC,0
13187,RYFL,0
31105,RYG1,0
5968,RYI,0
9301,RYK,0
9302,RYL,0
5862,RYN1,0
24326,RYO1,0
9303,RYR,0
21601,RYTM,0
20423,RZC,0
141859,RZRZ,0
110729,RZT,0
62632,RZYM,0
9563,S,0
9359,SA,0
14016,SA1,0
9395,SAA,0
108297,SAA1,0
9345,SAB,0
133888,SAB1,0
25533,SABA,0
23553,SABB,0
30096,SABR,0
146037,SAC,0
9343,SACH,0
204459,SAE,0
101689,SAES,0
9405,SAF,0
9351,SAFC,0
148469,SAFG,0
115757,SAFH,0
13323,SAFM,0
61276,SAFS,0
28138,SAFT,0
9364,SAG,0
61821,SAG2,0
9788,SAGA,0
31232,SAGC,0
126320,SAGI,0
170555,SAGQ,0
101559,SAGZ,0
14096,SAH,0
65831,SAH1,0
13513,SAI,0
165123,SAIC,0
9309,SAIG,0
23625,SAIL,0
10253,SAIN,0
9371,SAJ,0
9595,SAL,0
113093,SALB,0
25981,SALD,0
18177,SALE,0
25335,SALM,0
9368,SALN,0
24537,SALT,0
11969,SAM,0
61581,SAM1,0
14551,SAMG,0
24754,SAML,0
30218,SAN,0
11937,SANF,0
29390,SANG,0
121478,SANL,0
28139,SANM,0
61503,SANO,0
100039,SANY,0
18683,SAPC,0
62602,SAPE,0
103487,SAPH,0
251658,SAPX,0
9403,SAR,0
100465,SASO,0
62654,SASR,0
24639,SASZ,0
63064,SAT,0
25929,SATC,0
24066,SATH,0
315887,SATL,0
179202,SATS,0
9428,SAU1,0
4341,SAUP,0
9432,SAV,0
21374,SAVB,0
185624,SAVE,0
61561,SAVL,0
9473,SAVO,0
184259,SAWN,0
62738,SAWS,0
146714,SAXN,0
211322,SAY,0
9310,SAYI,0
12799,SAZZ,0
7674,SB,0
9441,SBA,0
121382,SBAC,0
9390,SBAR,0
26852,SBAS,0
65884,SBB,0
293919,SBBP,0
9899,SBC,0
17184,SBCF,0
28952,SBCN,0
19486,SBCO,0
30969,SBFL,0
31136,SBGA,0
60800,SBGI,0
17287,SBGL,0
14261,SBH,0
31604,SBHC,0
175900,SBHI,0
10060,SBI,0
25860,SBIB,0
17114,SBIG,0
161909,SBIH,0
10237,SBIO,0
19415,SBIT,0
29054,SBLT,0
132498,SBMC,0
11834,SBN,0
29315,SBNP,0
160776,SBNY,0
9682,SBO,0
16690,SBOS,0
184727,SBOTF,0
9985,SBP,0
26790,SBPH,0
112618,SBPR,0
9346,SBR,0
12652,SBRG,0
10128,SBRU,0
9384,SBS,0
205874,SBS2,0
117145,SBSA,0
24832,SBSE,0
62979,SBSI,0
32698,SBT,0
63117,SBTK,0
28381,SBTV,0
25434,SBUX,0
180112,SBY,0
14402,SBYY,0
62288,SC0S,0
63780,SCA,0
10208,SCAF,0
63984,SCAI,0
25046,SCAL,0
13657,SCAN,0
12368,SCAP,0
64011,SCB,0
65922,SCBH,0
62162,SCBI,0
64210,SCBS,0
9573,SCC,0
112004,SCCX,0
164680,SCDE,0
9846,SCE,0
182438,SCFB,0
116210,SCFS,0
9445,SCG,0
24366,SCGN,0
13988,SCH,0
9466,SCH1,0
9458,SCHC,0
109185,SCHE,0
28817,SCHI,0
29217,SCHN,0
111491,SCHS,0
13499,SCI,0
18841,SCIA,0
9485,SCIE,0
113371,SCIL,0
9313,SCIS,0
9501,SCIX,0
19571,SCK,0
186773,SCKE,0
60801,SCKT,0
10056,SCL,0
14353,SCL1,0
174159,SCLA,0
25047,SCLN,0
9316,SCM,0
114927,SCM1,0
108306,SCMF,0
65552,SCMM,0
175308,SCMP,0
125360,SCMR,0
26520,SCMT,0
120955,SCN1,0
64360,SCN2,0
9829,SCNC,0
9444,SCNN,0
120518,SCNT,0
9523,SCO,0
15761,SCO1,0
27913,SCO2,0
63759,SCO3,0
28325,SCOC,0
12541,SCOM,0
10248,SCON,0
61569,SCOP,0
177780,SCOR,0
12725,SCOT,0
9503,SCPE,0
32601,SCPH,0
165679,SCPO,0
9532,SCR,0
9530,SCR1,0
177129,SCRG,0
15543,SCRI,0
134964,SCRM,0
9526,SCRP,0
66290,SCS,0
28456,SCSA,0
29910,SCSC,0
17229,SCSL,0
150481,SCST,0
28456,SCSW,0
15312,SCT,0
10252,SCTC,0
9511,SCTI,0
116224,SCTL,0
30936,SCTR,0
20185,SCTT,0
15314,SCTY,0
61570,SCUR,0
18306,SCUS,0
9312,SCV,0
27938,SCVL,0
26677,SCWX,0
10030,SCX,0
30783,SCY,0
20040,SCYX,0
15313,SCZ,0
65424,SCZB,0
29078,SD,0
132742,SDAY,0
177872,SDBT,0
5187,SDC,0
272838,SDCJ,0
10111,SDCO,0
30947,SDE,0
15203,SDEV,0
66684,SDH,0
24384,SDII,0
21631,SDK,0
9587,SDL,0
31620,SDLI,0
161814,SDLO,0
16026,SDLP,0
10162,SDN,0
13831,SDNA,0
10181,SDOL,0
13927,SDP,1
13927,SDP1,1
20147,SDPI,0
9835,SDR,0
13902,SDRC,0
273726,SDRL,0
171103,SDRZ,0
176899,SDS,0
29713,SDSK,0
10075,SDT,0
208059,SDTA,0
31168,SDTI,0
186472,SDTT,0
10009,SDUN,0
9837,SDW,0
26087,SDX1,0
176360,SDXC,0
11829,SDY,0
10022,SDYN,0
10153,SE,0
145416,SE1B,0
62338,SE2,0
9566,SEA,0
106203,SEA1,1
106203,SEA2,1
150937,SEAA,0
17183,SEAB,0
63938,SEAC,0
9533,SEAG,0
9557,SEAM,0
186392,SEAS,0
165743,SEAT,0
63180,SEBL,0
10067,SEC,0
9572,SECB,0
19742,SECD,0
29529,SECP,0
12658,SECX,0
9581,SED,0
23119,SEDG,0
9555,SEE,0
165510,SEEA,0
64283,SEEC,0
14881,SEED,0
63021,SEEK,0
9582,SEEQ,0
60962,SEER,0
15639,SEGP,0
62511,SEGU,0
144998,SEGZ,0
9921,SEH,0
27930,SEHI,0
9586,SEI,0
9317,SEIC,0
9589,SEIS,0
9620,SEL,0
208297,SELA,0
27354,SELB,0
8101,SELY,0
13645,SEM1,0
24809,SEM3,0
64002,SEMD,0
184035,SEMG,0
174236,SEMH,0
9598,SEMI,0
32675,SEND,0
8582,SENE,1
8582,SENE/1,1
175084,SENO,0
26636,SENS,0
101020,SEO,0
10036,SEP,0
24473,SEPR,0
10096,SEQ,0
10204,SEQP,0
20969,SEQS,0
9697,SER,0
9614,SER2,0
23943,SERA,0
62885,SERC,0
9694,SERE,0
9623,SERF,0
137534,SERN,0
60875,SERO,0
25066,SERV,0
63503,SERX,0
25509,SESI,0
63769,SESX,0
9626,SEV9,0
30835,SEVL,0
15443,SEVN,0
24368,SEW,0
176282,SEWI,0
9567,SEWY,0
65387,SEYE,0
9918,SF,0
9483,SFA,0
61405,SFAM,0
151932,SFBD,0
17194,SFBM,0
16549,SFBS,0
9543,SFC,0
140676,SFC1,0
157679,SFCC,0
9350,SFCD,0
15710,SFD,0
9774,SFDS,0
9355,SFE,0
60961,SFED,0
9318,SFEM,0
9404,SFF,0
29388,SFFB,0
29542,SFFC,0
16241,SFFD,0
114979,SFFS,0
119756,SFG,0
11898,SFGD,0
9544,SFHC,0
32688,SFIX,0
15112,SFL,0
160621,SFLI,0
28184,SFLK,0
61105,SFLX,0
175376,SFLY,0
9320,SFN,0
29327,SFN1,0
19355,SFNC,0
12192,SFNS,0
109186,SFO,0
13147,SFP,0
9451,SFR,0
9406,SFR1,0
10182,SFS,0
9559,SFS2,0
24993,SFSB,0
178868,SFSF,0
10180,SFSI,0
29234,SFSK,0
17193,SFSL,0
22751,SFSW,0
65530,SFT2,0
25606,SFTI,0
30084,SFTW,0
165462,SFUN,0
185550,SFUU,0
61573,SFW1,0
9408,SFX,0
28949,SFXB,0
66477,SFXE,0
18438,SFXU,0
10221,SFY,0
9507,SFZ,0
9491,SG,0
24764,SG2,0
9361,SGA,0
27790,SGA1,0
117904,SGAI,0
61735,SGAS,0
9545,SGAT,0
9352,SGB,0
63543,SGBF,0
163867,SGBK,0
133871,SGBS,0
10198,SGC,0
141460,SGEN,0
206703,SGG,0
61470,SGH,0
14536,SGHI,0
28672,SGHT,0
9766,SGI,0
63410,SGI2,0
12679,SGIC,0
28781,SGIH,0
150049,SGKA,0
10199,SGL,0
185587,SGLB,0
177945,SGLP,0
29698,SGM1,0
9703,SGMA,0
18287,SGMM,0
9712,SGMO,0
9705,SGN,0
64657,SGNS,0
119696,SGNT,0
9549,SGO,0
102482,SGOL,0
9459,SGP,0
65376,SGPH,0
25898,SGRY,0
9708,SGS,0
134744,SGSF,0
12883,SGSI,0
156125,SGTL,0
165650,SGXP,0
9680,SH,0
112819,SH0N,0
143153,SH0O,0
30570,SH1,0
9634,SHA,0
29353,SHA2,0
22672,SHAK,0
9449,SHAQ,0
9645,SHAS,0
12695,SHAW,0
9522,SHB,0
15092,SHBZ,0
9631,SHC,0
13109,SHC2,0
9386,SHCI,0
61482,SHCR,0
13614,SHD,0
13419,SHE,0
25123,SHED,0
9398,SHEF,0
9650,SHEL,0
9664,SHET,0
25980,SHFL,0
9656,SHG,0
25714,SHGG,0
9676,SHGO,0
28653,SHI,0
11753,SHKI,0
62694,SHLL,0
9472,SHLM,0
28518,SHLO,0
25082,SHLR,0
20944,SHLX,0
27756,SHMN,0
163020,SHMR,0
176726,SHNL,0
61163,SHO,0
13553,SHO1,0
264712,SHOC,0
12375,SHOE,0
9467,SHOL,0
9673,SHON,0
29382,SHOO,0
9679,SHOP,0
177127,SHOR,0
13515,SHOW,0
66526,SHOZ,0
10095,SHP,1
10095,SHP1,1
185658,SHP2,0
212340,SHPG,0
101076,SHR,0
9458,SHR1,0
9367,SHRE,0
9308,SHRM,0
13479,SHRP,0
7889,SHRT,0
110533,SHS,0
64808,SHSE,0
9672,SHU,0
65015,SHUF,0
29948,SHUR,0
9994,SHV,0
31021,SHVA,0
9667,SHW,0
9643,SHX,0
65589,SI0N,0
23717,SI0P,0
19349,SIAG,0
9699,SIAL,0
66096,SIB,0
62838,SIBI,0
34193,SIBN,0
32804,SIC,0
66544,SIDE,0
27856,SIDT,0
9689,SIE,0
22037,SIEN,0
14884,SIER,0
9698,SIF,0
143403,SIF1,0
160667,SIFI,0
125239,SIFY,0
30285,SIGA,0
63939,SIGC,0
12234,SIGM,0
12168,SIGN,0
63493,SIGR,0
30143,SIH2,0
9323,SIHS,0
9772,SII,0
27903,SIII,0
10567,SIIX,0
65921,SIL,0
9719,SILI,0
120218,SILK,0
9715,SILN,0
9737,SIM,0
28797,SIM1,0
28535,SIM2,0
61684,SIMC,0
208079,SIME,0
124599,SIMG,0
9735,SIMM,0
61571,SIMN,0
164211,SIMO,0
31518,SIMS,0
64929,SIMU,0
61373,SIMW,0
134044,SINA,0
29984,SIND,0
27846,SINI,0
148650,SINL,0
180118,SINN,0
10250,SINT,0
62559,SIPX,0
10112,SIR,0
155934,SIR1,0
158740,SIRF,0
30597,SIRN,0
177285,SIRT,0
170375,SIRZ,0
31508,SIS,0
9749,SISB,0
10086,SISC,0
28383,SISG,0
6159,SISI,0
24427,SISK,0
123500,SITE,0
144018,SITI,0
60814,SITL,0
149360,SITO,0
12611,SITV,0
17120,SIVB,0
13565,SIX,0
9928,SIX9,0
13625,SIZ,0
9754,SIZZ,0
118322,SJFC,0
12687,SJG,0
142643,SJH,0
9831,SJI,0
27923,SJK,0
9777,SJM,0
17179,SJNB,0
9369,SJO,0
108154,SJOE,0
12544,SJP,0
9394,SJR,0
10173,SJS,0
31541,SJSB,0
9393,SJT,0
9324,SJW,0
21420,SKAN,0
9775,SKB,0
64567,SKBO,0
9756,SKC,0
126623,SKDS,0
9305,SKFB,0
11749,SKFR,0
65776,SKI,0
11775,SKII,0
129085,SKIL,0
9757,SKIP,0
187040,SKIS,0
203480,SKM,0
14449,SKNS,0
24522,SKO,0
9630,SKP,0
64323,SKP1,0
62915,SKS,0
28340,SKT,0
26061,SKTV,0
186345,SKUL,0
10120,SKW,0
121142,SKX,0
28990,SKYB,0
29397,SKYC,0
112408,SKYE,0
64127,SKYM,0
21814,SKYS,0
12392,SKYW,0
9325,SL,0
133288,SLAB,0
62928,SLAM,0
25526,SLAN,0
9913,SLAS,0
9465,SLB,0
9872,SLC,0
133289,SLC1,0
181989,SLCA,0
9872,SLCM,0
9716,SLCN,0
9383,SLCR,0
63682,SLCT,0
32894,SLDB,0
9411,SLE,0
3933,SLF,0
19346,SLFC,0
19537,SLFI,0
14883,SLFX,0
65290,SLG,0
9997,SLGC,0
32897,SLGL,0
64389,SLGN,0
120845,SLGX,0
177429,SLH,0
260779,SLHI,0
9975,SLI,0
121817,SLM1,0
141382,SLMC,0
25390,SLMD,0
24743,SLMI,0
9534,SLN,0
121383,SLNE,0
62709,SLNK,0
29642,SLOT,0
13115,SLP,0
63450,SLPT,0
30473,SLR1,0
184287,SLRC,0
176658,SLRY,0
9590,SLS,0
9382,SLT,0
132644,SLT1,0
9723,SLTC,0
30030,SLTD,0
10076,SLTG,0
17232,SLTI,0
9593,SLTM,0
17110,SLTN,0
165968,SLTT,0
107481,SLU,0
9729,SLV,0
30567,SLV3,0
62495,SLVR,0
105861,SLW,1
105861,SLW1,1
62977,SLXP,0
9463,SLZ,0
9879,SM,0
